RouteID,POL,POD,High_Incidents,Medium_Incidents,Low_Incidents,No_Of_Travels,No_Of_Transhipments,Average_Transit_Days,Distance,Crew_Experience_Level,Training_Programs,Navigational_Risks,Carbon_Emissions,Operational_Cost,Total_Revenue,Regulatory_Compliance,Previous_Safety_Awards,Emergency_Response_Plans,Cargo_Type,Ship_Type,Average_Vessel_Age,Cargo_Value,RiskScore,Risk_Category
1270,PortC,PortZ,4,7,10,48,4,25,2128,13,regular,clear,1953,459628,1031136,non-compliant,yes,not in place,both,bulk carrier,10,637676,44,Medium
1271,PortB,PortX,2,7,10,11,4,28,1708,13,regular,clear,2275,373743,851174,non-compliant,no,not in place,both,container,17,521299,33,Medium
1272,PortA,PortY,1,4,8,90,3,31,1825,11,irregular,congested areas,1835,534929,1082554,non-compliant,no,in place,both,container,20,441627,53,Medium
1273,PortC,PortY,3,4,6,10,3,22,1867,9,irregular,congested areas,2372,567945,985120,compliant,no,in place,both,container,10,611677,58,Medium
1274,PortA,PortY,4,3,12,41,3,29,1959,8,irregular,congested areas,1630,427057,885791,compliant,yes,in place,non-hazardous,container,8,655467,40,Medium
1275,PortC,PortX,3,6,12,92,4,32,1859,11,regular,clear,1664,419077,788372,non-compliant,no,in place,both,container,18,484019,39,Medium
1276,PortC,PortX,3,4,7,73,4,32,1951,11,irregular,congested areas,1310,320214,877409,non-compliant,yes,not in place,both,container,14,577505,26,Low
1277,PortC,PortZ,3,2,11,87,4,25,2130,10,irregular,clear,1808,438459,1114613,compliant,no,not in place,both,container,12,506528,41,Medium
1278,PortC,PortZ,3,6,11,40,4,31,1888,13,regular,congested areas,1879,407451,1264281,compliant,no,in place,both,container,6,625393,38,Medium
1279,PortB,PortZ,1,2,9,67,3,33,2059,9,irregular,clear,2413,345373,1017759,compliant,no,not in place,non-hazardous,container,19,344115,30,Medium
1280,PortC,PortY,4,5,9,91,4,32,2035,10,irregular,congested areas,1921,450301,850490,non-compliant,yes,not in place,both,bulk carrier,12,589667,43,Medium
1281,PortB,PortZ,1,4,12,87,4,28,1408,14,regular,clear,2200,475275,1062456,compliant,yes,not in place,both,bulk carrier,12,513405,46,Medium
1282,PortB,PortY,4,7,8,23,3,20,1838,10,irregular,clear,2017,471634,1161607,non-compliant,no,in place,non-hazardous,container,14,733206,46,Medium
1283,PortC,PortX,4,6,5,97,3,30,2197,12,regular,clear,2355,453149,1288184,non-compliant,no,not in place,non-hazardous,container,12,581198,44,Medium
1284,PortA,PortY,4,3,5,78,4,36,1821,11,irregular,clear,1626,602987,1189617,non-compliant,yes,not in place,non-hazardous,container,19,620774,62,High
1285,PortA,PortY,1,6,13,25,3,33,1785,12,irregular,congested areas,1373,497377,1033640,compliant,yes,not in place,non-hazardous,bulk carrier,17,455684,49,Medium
1286,PortC,PortY,2,7,8,78,3,33,2207,13,irregular,clear,1550,528451,1086261,compliant,no,in place,non-hazardous,bulk carrier,9,527857,53,Medium
1287,PortC,PortX,3,5,5,63,3,30,2030,12,regular,congested areas,1749,624323,891608,compliant,no,not in place,non-hazardous,bulk carrier,12,589450,65,High
1288,PortC,PortX,2,2,6,22,4,33,2291,9,irregular,congested areas,2205,554654,1119542,compliant,yes,not in place,both,container,9,514057,56,Medium
1289,PortA,PortZ,2,5,14,89,4,31,1907,9,irregular,clear,1654,454400,1140096,non-compliant,no,not in place,both,container,21,525773,43,Medium
1290,PortA,PortZ,2,1,11,88,3,23,2240,12,irregular,clear,1832,330574,625411,non-compliant,yes,not in place,non-hazardous,bulk carrier,8,576296,28,Low
1291,PortC,PortZ,3,4,6,40,3,33,1822,10,irregular,congested areas,1595,439228,1021401,non-compliant,no,not in place,both,container,11,378674,41,Medium
1292,PortA,PortX,2,3,5,78,4,26,1486,13,regular,congested areas,1597,591315,1223513,non-compliant,no,not in place,both,container,13,497558,60,High
1293,PortB,PortX,3,2,14,30,4,30,2134,12,irregular,congested areas,1601,559831,899314,compliant,no,not in place,both,bulk carrier,14,628879,57,Medium
1294,PortA,PortX,3,5,13,39,3,32,2114,8,irregular,congested areas,1811,446141,681177,non-compliant,no,in place,both,container,15,510635,42,Medium
1295,PortA,PortX,3,3,9,32,3,27,2134,15,irregular,congested areas,1884,482858,995849,compliant,yes,in place,both,bulk carrier,16,783657,47,Medium
1296,PortC,PortX,4,4,8,47,4,26,1958,11,irregular,congested areas,1673,488179,1161406,non-compliant,no,in place,non-hazardous,bulk carrier,15,559074,48,Medium
1297,PortB,PortY,4,7,8,38,3,31,2293,11,regular,congested areas,2417,418962,1060091,compliant,no,in place,both,container,9,364797,39,Medium
1298,PortC,PortZ,2,3,5,86,4,25,2173,12,regular,clear,1431,435229,1004040,non-compliant,no,in place,both,bulk carrier,9,594387,41,Medium
1299,PortA,PortY,4,4,7,41,3,29,2164,11,regular,congested areas,2209,420309,861153,non-compliant,no,in place,non-hazardous,container,12,444407,39,Medium
1300,PortA,PortX,30,5,27,20,5,51,2164,11,irregular,congested areas,4389,640066,1051210,compliant,no,in place,hazardous,bulk carrier,3,790257,68,High
1301,PortA,PortY,39,7,25,54,5,39,2568,11,irregular,congested areas,4717,527753,1256735,non-compliant,yes,in place,hazardous,container,9,847178,54,Medium
1302,PortC,PortZ,47,9,19,73,5,45,2343,9,irregular,clear,3146,588418,984253,compliant,no,in place,hazardous,container,11,839022,61,High
1303,PortA,PortY,49,12,11,53,5,36,2488,13,irregular,congested areas,4817,470213,1326277,compliant,yes,in place,hazardous,bulk carrier,14,843724,47,Medium
1304,PortB,PortX,40,13,23,90,5,43,2285,10,irregular,congested areas,3714,666628,891441,compliant,yes,in place,hazardous,bulk carrier,6,1075958,71,High
1305,PortA,PortX,35,13,11,71,6,47,2500,9,regular,congested areas,4596,578289,1078207,non-compliant,no,in place,hazardous,bulk carrier,15,805857,60,High
1306,PortB,PortZ,31,8,27,99,6,39,2596,10,irregular,congested areas,5278,632747,794810,compliant,yes,not in place,hazardous,bulk carrier,9,763062,67,High
1307,PortB,PortY,30,12,10,70,6,32,2626,8,regular,clear,5498,586021,909577,non-compliant,no,in place,hazardous,bulk carrier,9,1006699,61,High
1308,PortB,PortX,36,9,22,99,5,42,2272,8,regular,clear,4523,642039,1017989,non-compliant,no,in place,hazardous,bulk carrier,18,996394,68,High
1309,PortC,PortX,28,7,15,21,5,39,2229,9,irregular,clear,3906,583400,1090529,compliant,no,not in place,hazardous,container,0,741777,60,High
1310,PortA,PortZ,38,9,26,91,5,43,2579,11,irregular,clear,4646,657818,1236109,non-compliant,no,not in place,hazardous,container,5,971342,70,High
1311,PortC,PortZ,35,6,26,18,5,38,2424,6,regular,congested areas,4724,625969,945100,compliant,yes,in place,hazardous,container,12,665332,66,High
1312,PortC,PortY,36,10,20,76,5,49,2388,7,regular,clear,5030,622551,1113096,non-compliant,no,not in place,hazardous,container,11,1137038,66,High
1313,PortB,PortZ,26,5,15,83,6,40,2476,8,irregular,clear,5154,529402,849133,compliant,no,in place,hazardous,bulk carrier,3,1028283,54,Medium
1314,PortC,PortX,35,10,29,11,5,43,2465,6,regular,congested areas,5140,560168,1201478,compliant,no,not in place,hazardous,container,9,903193,58,Medium
1315,PortA,PortY,37,9,12,17,6,36,2574,7,regular,congested areas,4659,535015,1246557,non-compliant,yes,in place,hazardous,container,16,935857,55,Medium
1316,PortC,PortY,35,13,23,52,6,35,2597,11,irregular,clear,3828,709014,1205628,compliant,no,in place,hazardous,container,6,894371,76,High
1317,PortC,PortY,33,11,15,27,6,34,2696,9,regular,clear,5187,651633,1205409,compliant,no,in place,hazardous,bulk carrier,17,784096,69,High
1318,PortB,PortX,45,10,26,61,5,34,2448,8,regular,clear,4337,601498,1036292,non-compliant,yes,not in place,hazardous,bulk carrier,8,969566,63,High
1319,PortB,PortZ,40,11,12,48,6,42,2699,10,irregular,congested areas,3010,554308,1091506,non-compliant,no,not in place,hazardous,bulk carrier,2,985615,57,Medium
1320,PortC,PortY,29,14,26,40,5,37,2617,10,irregular,clear,5495,525682,1035453,non-compliant,no,in place,hazardous,container,16,777274,54,Medium
1321,PortB,PortX,36,9,28,23,5,34,2674,12,irregular,congested areas,5442,602137,1043173,non-compliant,yes,not in place,hazardous,bulk carrier,13,846799,63,High
1322,PortC,PortZ,27,5,27,73,6,37,2278,6,irregular,congested areas,4528,733790,938450,non-compliant,no,not in place,hazardous,container,4,726681,79,High
1323,PortA,PortY,40,13,14,53,6,42,2479,8,regular,clear,3377,592736,1092250,compliant,no,in place,hazardous,container,9,845235,61,High
1324,PortA,PortZ,43,9,24,69,6,42,2879,8,regular,congested areas,3360,687315,1112670,compliant,yes,in place,hazardous,container,20,823238,73,High
1325,PortB,PortZ,41,8,12,11,5,43,2225,10,regular,congested areas,4571,620815,1197794,compliant,yes,not in place,hazardous,bulk carrier,15,975248,65,High
1326,PortA,PortZ,35,10,17,41,5,38,2858,15,regular,clear,3641,645510,1108817,non-compliant,yes,not in place,hazardous,bulk carrier,17,1010084,68,High
1327,PortA,PortX,45,9,16,45,6,47,2849,11,regular,congested areas,3572,549108,1182161,non-compliant,no,in place,hazardous,bulk carrier,6,743634,56,Medium
1328,PortC,PortY,43,5,27,64,5,44,2646,9,irregular,congested areas,4955,580580,938358,compliant,no,not in place,hazardous,container,18,926913,60,High
1329,PortB,PortY,42,6,19,96,5,35,2230,7,regular,congested areas,4584,530433,1263515,non-compliant,yes,not in place,hazardous,bulk carrier,4,937965,54,Medium
1330,PortA,PortY,33,8,19,72,5,43,2456,7,regular,clear,3922,608127,1013812,compliant,no,not in place,hazardous,bulk carrier,5,675213,63,High
1331,PortB,PortX,37,12,28,78,6,40,2658,11,irregular,congested areas,5443,577851,742686,compliant,yes,in place,hazardous,bulk carrier,16,946500,60,High
1332,PortB,PortZ,30,9,10,89,6,39,2234,8,regular,congested areas,5233,613900,991576,non-compliant,no,not in place,hazardous,container,5,702187,65,High
1333,PortB,PortX,27,11,11,49,6,40,2635,9,regular,congested areas,4541,511127,1136502,non-compliant,yes,not in place,hazardous,container,19,798877,52,Medium
1334,PortA,PortY,47,6,10,33,5,37,2521,13,irregular,clear,4814,624453,1062330,non-compliant,yes,in place,hazardous,container,5,759898,66,High
1335,PortB,PortZ,36,12,18,67,6,44,2386,6,irregular,clear,5418,598156,758698,non-compliant,yes,not in place,hazardous,container,7,692888,63,High
1336,PortB,PortX,33,9,24,37,5,37,2276,10,regular,clear,4889,608968,1082273,non-compliant,no,in place,hazardous,bulk carrier,17,960379,64,High
1337,PortC,PortX,33,8,27,71,5,37,2791,8,irregular,clear,4899,618939,1069009,non-compliant,yes,in place,hazardous,bulk carrier,8,755779,65,High
1338,PortC,PortX,39,13,27,34,5,43,2655,13,regular,clear,4227,571510,904284,compliant,yes,in place,hazardous,container,15,810370,59,Medium
1339,PortC,PortX,25,10,16,16,5,48,2467,8,regular,clear,5329,897003,1134677,non-compliant,no,in place,hazardous,bulk carrier,6,849317,100,High
1340,PortC,PortZ,42,8,23,47,6,38,2506,11,irregular,clear,4439,633690,1029925,compliant,yes,in place,hazardous,container,10,924298,67,High
1341,PortB,PortX,39,12,27,80,6,35,2446,6,regular,congested areas,4056,596065,757337,compliant,no,in place,hazardous,bulk carrier,15,753136,62,High
1342,PortC,PortZ,32,7,29,95,5,44,2138,13,irregular,congested areas,5129,654295,1154261,compliant,yes,not in place,hazardous,bulk carrier,7,898748,70,High
1343,PortC,PortX,35,14,28,95,6,40,2757,11,irregular,clear,4506,549644,1076222,non-compliant,yes,in place,hazardous,bulk carrier,17,826902,57,Medium
1344,PortA,PortY,41,6,14,54,6,42,2543,8,regular,clear,5195,543109,1277033,compliant,yes,not in place,hazardous,container,10,749192,56,Medium
1345,PortC,PortX,38,11,18,41,6,40,2690,10,regular,clear,4630,661632,920258,non-compliant,yes,in place,hazardous,bulk carrier,12,952050,71,High
1346,PortC,PortX,43,8,27,41,6,42,2409,11,irregular,congested areas,3964,674023,1015043,non-compliant,yes,in place,hazardous,bulk carrier,6,1057845,72,High
1347,PortA,PortY,47,8,22,10,6,41,2518,10,irregular,congested areas,3991,688859,1209899,non-compliant,yes,not in place,hazardous,bulk carrier,8,870394,74,High
1348,PortB,PortZ,48,14,14,83,6,37,2563,9,irregular,congested areas,3494,475441,912656,non-compliant,yes,in place,hazardous,bulk carrier,7,789103,47,Medium
1349,PortB,PortX,29,13,29,54,6,42,2706,9,irregular,congested areas,4193,578710,1204612,non-compliant,no,in place,hazardous,container,8,776429,60,High
1350,PortA,PortX,26,6,24,73,6,42,2858,10,regular,clear,3702,622902,1208524,compliant,yes,in place,hazardous,container,19,930642,65,High
1351,PortA,PortY,39,5,28,77,6,38,2430,10,irregular,congested areas,4030,650192,1097067,non-compliant,no,in place,hazardous,container,17,851352,69,High
1352,PortB,PortZ,43,11,29,16,6,39,2430,10,regular,congested areas,4403,629315,1025230,compliant,no,not in place,hazardous,bulk carrier,14,743767,66,High
1353,PortC,PortY,49,12,20,47,6,36,2450,7,irregular,congested areas,3825,515947,952906,non-compliant,no,in place,hazardous,bulk carrier,8,680681,52,Medium
1354,PortA,PortX,40,7,18,79,5,41,2380,8,irregular,clear,5481,635586,941837,non-compliant,no,in place,hazardous,bulk carrier,7,888121,67,High
1355,PortA,PortZ,37,6,25,62,5,41,3029,9,regular,clear,4057,611872,1096624,non-compliant,no,in place,hazardous,container,7,723466,64,High
1356,PortA,PortX,31,8,20,84,6,39,2163,10,regular,clear,3562,615968,618380,compliant,no,not in place,hazardous,container,10,809743,64,High
1357,PortB,PortY,41,6,11,82,6,35,3037,6,irregular,congested areas,5185,512928,966441,compliant,yes,in place,hazardous,bulk carrier,13,1012871,52,Medium
1358,PortB,PortX,43,6,17,39,6,31,2627,10,regular,congested areas,3366,513587,945755,compliant,yes,in place,hazardous,container,15,766886,52,Medium
1359,PortB,PortY,49,9,14,31,6,39,2483,11,regular,congested areas,5153,742746,901793,compliant,yes,not in place,hazardous,container,12,955368,81,High
1360,PortB,PortY,31,14,20,67,5,40,2332,10,regular,clear,3793,666282,1077856,non-compliant,yes,in place,hazardous,bulk carrier,14,747879,71,High
1361,PortB,PortZ,36,9,20,82,5,42,2491,10,regular,clear,3635,591835,829531,non-compliant,yes,not in place,hazardous,container,16,937468,61,High
1362,PortC,PortY,37,12,18,64,6,44,2387,9,irregular,congested areas,4705,591704,1230430,compliant,no,not in place,hazardous,bulk carrier,10,907513,62,High
1363,PortC,PortZ,37,13,20,55,5,38,2776,10,regular,congested areas,3986,772767,1187037,compliant,no,not in place,hazardous,container,17,898817,84,High
1364,PortB,PortZ,38,6,14,35,6,33,2626,9,irregular,clear,3957,593083,1253932,compliant,no,not in place,hazardous,container,7,789134,62,High
1365,PortB,PortZ,39,5,18,73,5,37,2834,9,irregular,congested areas,3854,586341,970916,compliant,yes,not in place,hazardous,container,14,913688,61,High
1366,PortB,PortZ,26,7,10,89,6,48,2441,9,irregular,congested areas,5125,530900,1081169,non-compliant,yes,in place,hazardous,container,12,887458,54,Medium
1367,PortA,PortZ,30,10,19,18,5,46,2528,9,irregular,congested areas,4569,583246,1173475,non-compliant,yes,in place,hazardous,bulk carrier,12,1038794,61,High
1368,PortA,PortY,33,9,17,96,5,41,2480,9,regular,clear,5256,454792,1030379,non-compliant,yes,not in place,hazardous,bulk carrier,10,788404,45,Medium
1369,PortB,PortY,39,12,28,24,5,38,2425,7,irregular,clear,4434,640593,965009,compliant,no,in place,hazardous,container,18,978599,68,High
1370,PortB,PortZ,44,12,25,28,6,39,2294,6,irregular,clear,3007,688737,1067951,compliant,no,in place,hazardous,bulk carrier,8,759937,73,High
1371,PortA,PortY,40,6,22,25,5,46,2643,10,regular,clear,3736,692937,1019246,non-compliant,yes,not in place,hazardous,container,18,826120,74,High
1372,PortA,PortZ,26,13,14,34,6,40,2568,11,regular,clear,5274,533110,889397,compliant,no,not in place,hazardous,bulk carrier,18,786149,55,Medium
1373,PortA,PortY,27,8,27,60,5,38,2490,13,regular,clear,5222,406447,692942,compliant,yes,in place,hazardous,container,14,800455,39,Medium
1374,PortA,PortZ,47,5,18,86,5,45,2600,12,irregular,clear,3080,618855,911466,compliant,yes,in place,hazardous,bulk carrier,10,834262,65,High
1375,PortA,PortX,44,6,13,55,6,32,2417,11,regular,clear,4158,705205,696058,non-compliant,yes,not in place,hazardous,container,7,994174,76,High
1376,PortB,PortX,47,10,23,16,6,35,2503,10,irregular,clear,3237,466452,919501,compliant,no,in place,hazardous,container,2,895664,46,Medium
1377,PortB,PortZ,45,9,16,43,6,36,2672,10,irregular,congested areas,4495,568782,1262859,non-compliant,no,not in place,hazardous,bulk carrier,14,973407,59,Medium
1378,PortA,PortY,32,11,21,67,5,44,2699,8,irregular,congested areas,4049,621166,772722,compliant,no,not in place,hazardous,container,6,851457,65,High
1379,PortB,PortZ,32,13,16,87,6,37,2805,8,regular,congested areas,3186,531628,1117334,compliant,yes,not in place,hazardous,container,7,978273,54,Medium
1380,PortA,PortY,45,10,20,32,6,32,2278,10,irregular,congested areas,4905,455382,1233403,non-compliant,yes,in place,hazardous,container,14,872700,45,Medium
1381,PortA,PortZ,31,10,24,32,6,37,2307,8,irregular,clear,3629,529056,814099,non-compliant,yes,not in place,hazardous,container,9,771074,53,Medium
1382,PortA,PortZ,35,6,16,26,5,38,2269,9,regular,congested areas,4732,552253,1319149,non-compliant,no,not in place,hazardous,bulk carrier,13,955600,57,Medium
1383,PortB,PortY,46,11,29,22,6,39,2370,5,irregular,congested areas,3814,449026,1038529,non-compliant,yes,not in place,hazardous,bulk carrier,14,998390,44,Medium
1384,PortB,PortY,37,6,26,36,6,40,2432,10,regular,congested areas,3613,681415,1253722,compliant,yes,not in place,hazardous,container,20,913831,73,High
1385,PortB,PortZ,32,11,14,75,5,43,2587,7,regular,clear,4186,720967,1090626,compliant,no,not in place,hazardous,container,12,933087,78,High
1386,PortB,PortX,33,12,17,39,6,38,2732,7,regular,congested areas,5225,601260,980902,non-compliant,yes,in place,hazardous,bulk carrier,9,977915,63,High
1387,PortC,PortX,40,5,19,13,5,37,2421,11,regular,congested areas,3984,649508,613884,non-compliant,no,in place,hazardous,bulk carrier,11,822995,69,High
1388,PortA,PortX,29,13,15,76,6,40,2614,11,regular,congested areas,5327,470575,882779,compliant,no,in place,hazardous,container,9,778205,47,Medium
1389,PortA,PortX,47,12,11,23,6,40,2755,9,regular,clear,3797,582987,1151962,compliant,yes,not in place,hazardous,container,21,886269,60,High
1390,PortB,PortX,38,13,14,20,6,37,2408,8,irregular,congested areas,4077,554819,1280592,compliant,yes,in place,hazardous,bulk carrier,13,1022645,57,Medium
1391,PortB,PortY,25,9,19,49,6,33,2443,11,regular,clear,3066,626930,839302,non-compliant,yes,not in place,hazardous,container,14,880118,66,High
1392,PortC,PortX,48,8,12,96,5,38,2513,8,irregular,clear,3543,379807,1041050,non-compliant,yes,in place,hazardous,bulk carrier,18,912970,35,Medium
1393,PortA,PortY,43,5,22,12,5,43,2164,9,irregular,congested areas,4786,568548,983101,compliant,no,in place,hazardous,bulk carrier,7,857473,59,Medium
1394,PortA,PortX,41,13,25,10,5,39,2602,12,irregular,clear,3519,644244,1112672,non-compliant,no,not in place,hazardous,bulk carrier,4,879457,68,High
1395,PortB,PortY,46,8,24,18,5,44,2259,10,irregular,clear,3945,608915,1063255,compliant,no,in place,hazardous,container,11,797198,64,High
1396,PortB,PortX,38,8,11,82,5,42,2657,9,regular,congested areas,4454,657873,994247,non-compliant,no,in place,hazardous,bulk carrier,4,904826,70,High
