RouteID,POL_Code,POD_Code,Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,Carbon_Emissions,Cargo_Value,Route_Duration,Incident_Date,Average_Vessel_Age,Crew_Experience_Level,Days_Since_Incident,Recent_Incidents,Total_Recent_Incidents,Previous_Safety_Awards_no,Previous_Safety_Awards_yes,Training_Programs_irregular,Training_Programs_regular,Incident_Severity_critical,Incident_Severity_major,Incident_Severity_minor,Cargo_Type_hazardous,Cargo_Type_non-hazardous,Navigational_Risks_clear,Navigational_Risks_congested areas,Navigational_Risks_shallow waters,Regulatory_Compliance_compliant,Regulatory_Compliance_non-compliant,Ship_Maintenance_Records_overdue,Ship_Maintenance_Records_up-to-date,Insurance_Coverage_full,Insurance_Coverage_none,Insurance_Coverage_partial,Ship_Type_bulk carrier,Ship_Type_container,Emergency_Response_Plans_in place,Emergency_Response_Plans_not in place,RiskScore,RiskScore_Category
922,POL2,POD1,0.1524168505175335,0.3975876592382396,0.24999999999999997,0.3571428571428571,0.723391745799969,0.6523356025618492,0.38036085960902044,2024-08-08 13:54:32.482645,0.6023898079269644,0.3570292646279065,5,1,1.0,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,0.9005487065356645,High Risk
923,POL1,POD1,0.3027488933669362,0.5412848407360563,0.9166666666666666,0.2857142857142857,0.5219205367786486,0.3556682342516337,0.29409996382382675,2024-03-26 13:54:32.482645,0.4346997648835853,0.42774093534989654,140,0,0.0,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,0.5566264425959966,Medium Risk
924,POL1,POD3,0.32511736387366164,0.843390864902705,0.8541666666666666,0.6428571428571428,0.8382138838321662,0.24804269134280893,0.06546076848282395,2024-05-25 13:54:32.482645,0.436836873380208,0.4781904992604925,80,0,0.0,False,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,0.8657252646267596,High Risk
925,POL2,POD1,0.4013189370832403,0.38990951405777086,0.8749999999999999,0.6428571428571428,0.48711677856191976,0.5522780558978784,0.4431458547119501,2023-11-19 13:54:32.482645,0.4629150328225787,0.6835240103505859,268,0,0.0,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,0.5246063878347589,Medium Risk
926,POL1,POD2,0.22686983126681803,0.22872862671328686,0.2708333333333333,0.3571428571428571,0.48066792164772426,0.6347231394253021,0.3570228014178707,2024-02-11 13:54:32.482645,0.5673270483053366,0.5743486518237662,184,0,0.0,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,0.47644178307874235,Medium Risk
927,POL3,POD3,0.38578016486643807,0.7381603979979331,0.10416666666666667,0.2857142857142857,0.22420994416294376,0.4211414743482908,0.20239147809056812,2023-12-18 13:54:32.482645,0.2612782012464656,0.3603807781028018,239,0,0.0,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,0.4709254640760633,Medium Risk
928,POL3,POD2,0.515099977170456,0.6305660159588278,0.4791666666666667,0.14285714285714285,0.6101525803055465,0.6200136084375576,0.7278983894676263,2023-11-03 13:54:32.482645,0.5674184157507941,0.6745773697852111,284,0,0.0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,0.7228884818933576,High Risk
929,POL2,POD3,0.3616390959914485,0.6089380197437008,0.7708333333333333,0.2857142857142857,0.7634344724148441,0.4873822852652661,0.2226919459041965,2023-09-19 13:54:32.482645,0.3149833308236605,0.49113889397827737,329,0,0.0,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,0.6969846491619884,High Risk
930,POL2,POD2,0.8460850408671964,0.5795753511013022,0.6249999999999999,0.3571428571428571,0.4417158915932066,0.19384149975237913,0.13243770585496517,2024-03-13 13:54:32.482645,0.6256597168658368,0.6012227896672334,153,0,0.0,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,0.7084751800083487,High Risk
931,POL3,POD3,0.2642443948265163,0.27901091118686994,0.5833333333333333,0.6428571428571428,0.718497205628128,0.5975169515798204,0.40235515756917917,2023-08-19 13:54:32.482645,0.34044184092724405,0.5996753103855242,360,0,0.0,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,0.7572089829562186,High Risk
932,POL3,POD1,0.7425955153791189,0.5049306687871816,0.4375,0.07142857142857142,0.5628645097245764,0.31677974933125846,0.5568079366169121,2024-07-08 13:54:32.482645,0.41680970227014286,0.551706749012612,36,0,0.0,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,0.39391924805581313,Medium Risk
933,POL2,POD3,0.32453929547465965,0.3216174739007176,0.3958333333333333,0.42857142857142855,0.383421329775753,0.6224676758669492,0.5614868382984574,2024-03-02 13:54:32.482645,0.3962665394189402,0.6598441374526303,164,0,0.0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,0.5145950059511976,Medium Risk
934,POL3,POD3,0.6428167195118962,0.458651889837263,0.49999999999999994,0.5714285714285714,0.6184816492655842,0.6615496661194853,0.677539588320978,2024-07-08 13:54:32.482645,0.3550816394865977,0.5551636861753397,36,0,0.0,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,0.46483564411712297,Medium Risk
935,POL1,POD2,0.7678621480301681,0.4947720489958054,0.9791666666666666,0.14285714285714285,0.5838624361756675,0.5839293281399924,0.43105065041597523,2023-10-16 13:54:32.482645,0.5119299551547506,0.6788333433111696,302,0,0.0,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,0.498907817962791,Medium Risk
936,POL1,POD3,0.6389809281751707,0.4554373915550235,0.4791666666666667,0.5,0.401298654685971,0.7847282828541233,0.34939885501952683,2023-10-19 13:54:32.482645,0.27609447426303296,0.8259898804631636,299,0,0.0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,0.7091731312478098,High Risk
937,POL2,POD3,0.1730174107296889,0.3375207882167667,0.9374999999999999,0.5,0.8390574703677058,0.5850543719260111,0.2424814440064229,2024-06-14 13:54:32.482645,0.39642544468367086,0.6606543413012285,60,0,0.0,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,0.627910826223053,Medium Risk
938,POL1,POD1,0.9510148656300103,0.2122745085757035,0.20833333333333331,0.21428571428571427,0.5817854221920329,0.5520469332974498,0.616896508224674,2024-01-17 13:54:32.482645,0.6002589184039967,0.5735924309001826,209,0,0.0,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,0.23299577825250053,Low Risk
939,POL2,POD2,0.5410232513021906,0.5150923299598354,0.6249999999999999,0.21428571428571427,0.5841603713196739,0.585655711052157,0.46795928995336056,2024-07-20 13:54:32.482645,0.2895788220814541,0.455519147499877,24,0,0.0,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,0.5150508826494802,Medium Risk
940,POL1,POD3,0.3012138152464381,0.1804507324629877,0.6666666666666666,0.42857142857142855,0.5411603085689076,0.5231081534734037,0.4546109563864186,2023-09-05 13:54:32.482645,0.36733220285443674,0.42266846517897083,343,0,0.0,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,0.7076825703023883,High Risk
941,POL1,POD2,0.6347286500771115,0.5241132694544126,0.4375,0.21428571428571427,0.6519009442022716,0.8322417240207287,0.5364150237821357,2023-12-13 13:54:32.482645,0.33325585988692125,0.4961005063059175,244,0,0.0,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,0.5476247061720124,Medium Risk
942,POL2,POD3,0.8164580177650785,0.6431153609796111,0.8333333333333333,0.42857142857142855,0.6631423381286987,0.6154152684146172,0.18313103204346426,2024-03-19 13:54:32.482645,0.6935848640471532,0.5332862501967109,147,0,0.0,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,0.8105516511232917,High Risk
943,POL3,POD3,0.30830497553852154,0.35773006887826364,0.6249999999999999,0.42857142857142855,0.48736889055785665,0.965821281632435,0.052333066652948346,2023-09-05 13:54:32.482645,0.7386296608022378,0.489791391067287,343,0,0.0,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.7522934188671276,High Risk
944,POL2,POD2,0.18639395495230826,0.5455772633855906,0.12499999999999999,0.3571428571428571,0.7424935717649024,0.2719710473809949,0.47517767082360507,2023-11-17 13:54:32.482645,0.24347631633426825,0.5324286088231632,270,0,0.0,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,0.6388203727915865,Medium Risk
945,POL2,POD1,0.7759036627557566,0.5921723546401958,0.5208333333333333,0.21428571428571427,0.5022598845022959,0.505714236875175,0.5060439095472102,2024-02-26 13:54:32.482645,0.6912826753199421,0.5003821168039517,169,0,0.0,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,0.3383156589934055,Medium Risk
946,POL3,POD3,0.3179657993588352,0.761380756364663,0.10416666666666667,0.2857142857142857,0.651992911111595,0.38652329653832324,0.10281229740692521,2023-12-22 13:54:32.482645,0.5430720571437289,0.5706224225147828,235,0,0.0,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,True,False,0.5921603910176464,Medium Risk
947,POL1,POD3,0.2972634702688729,0.7737145754224305,0.6458333333333333,0.07142857142857142,0.668617870692142,0.6191599723561869,0.4499657802095365,2023-08-30 13:54:32.482645,0.40796884111612663,0.5202277245250461,349,0,0.0,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,0.5522507259876914,Medium Risk
948,POL2,POD3,0.6440936150046636,0.3345980849251341,0.9791666666666666,0.21428571428571427,0.8126122414334074,0.46823600314388664,0.2961458442959891,2024-07-16 13:54:32.482645,0.6808479466366042,0.6155291941757194,28,0,0.0,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0.5260952500591326,Medium Risk
949,POL2,POD2,0.19427813730442778,0.5570003402120574,0.9583333333333333,0.3571428571428571,0.31190759779313776,0.5512427230757146,0.40201764652327887,2023-12-18 13:54:32.482645,0.5025263741217049,0.6336452308228732,239,0,0.0,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,0.615681780068543,Medium Risk
950,POL2,POD1,0.6845767388316554,0.7591731285322124,0.5624999999999999,0.7142857142857142,0.4238305104202362,0.4340814653198756,0.4853728162043006,2023-09-16 13:54:32.482645,0.3050862353489876,0.5633360805486547,332,0,0.0,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,0.5939957906232349,Medium Risk
951,POL1,POD3,0.3120439821459534,0.33646385179249483,0.5208333333333333,0.7142857142857142,0.6479598438467542,0.555525199071798,0.4183507130951504,2024-06-10 13:54:32.482645,0.24466537822826867,0.5456455388220782,64,0,0.0,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,0.7481269914619111,High Risk
952,POL1,POD3,0.44933049372073275,0.6435827985915165,0.6874999999999999,0.2857142857142857,0.5874417026368939,0.4119219371986101,0.3530442909800874,2024-07-05 13:54:32.482645,0.490710349539779,0.546408610556204,39,0,0.0,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,0.7547021592337891,High Risk
953,POL3,POD3,0.6069518840541153,0.5246728408470862,0.5624999999999999,0.3571428571428571,0.3881752731100579,0.5460280072697887,0.3348444174791285,2023-09-01 13:54:32.482645,0.4100031340088072,0.3082068090560306,347,0,0.0,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,0.6950975018899586,High Risk
954,POL2,POD2,0.4846469891846019,0.6266303574931896,0.3333333333333333,0.42857142857142855,0.4986256018177863,0.5765759580720935,0.2923557246170949,2024-05-21 13:54:32.482645,0.49610696519836633,0.412909238723155,84,0,0.0,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,0.5582053833155765,Medium Risk
955,POL3,POD2,0.43262920982079023,0.2802989339443902,0.3333333333333333,0.2857142857142857,0.4105685131514237,0.5165813267871338,0.5505078637358732,2024-05-22 13:54:32.482645,0.5402414383433743,0.32565552501628314,83,0,0.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,0.4114837518566926,Medium Risk
956,POL3,POD2,0.5139598497993488,0.36634502742992603,0.3125,0.2857142857142857,0.25931185509936144,0.5933147463955422,0.3921597995153018,2024-01-29 13:54:32.482645,0.38333547364733,0.6471725629574262,197,0,0.0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,0.5163549930303857,Medium Risk
957,POL2,POD2,0.34461175246642983,0.0,0.6249999999999999,0.42857142857142855,0.8446497058485969,0.6142535084719547,0.773965092095831,2024-08-06 13:54:32.482645,0.40643458971974833,0.6727567134447309,7,1,1.0,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,0.6742099932909661,High Risk
958,POL2,POD1,0.611813953713089,0.2679750593208151,0.7083333333333333,0.21428571428571427,0.3272066731063766,0.4231641269956428,0.8498288392764062,2023-12-30 13:54:32.482645,0.5706514521663268,0.5390163993496708,227,0,0.0,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,0.16713446870987747,Low Risk
959,POL3,POD2,0.4485616243351084,0.5611153816550597,0.10416666666666667,0.5,0.4696164417008573,0.6125988445112982,0.41871864145049364,2024-06-02 13:54:32.482645,0.2747923310303961,0.2428582346946652,72,0,0.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,0.4958872443892892,Medium Risk
960,POL1,POD2,0.5569577483119892,0.18818420274998038,0.16666666666666666,0.5714285714285714,0.47116148431152066,0.5816517353839916,0.49887369692847183,2024-03-22 13:54:32.482645,0.42295911309449247,0.4130208061767465,144,0,0.0,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,0.48896688600984695,Medium Risk
961,POL3,POD3,0.2880613095841347,0.4228961127278448,0.3333333333333333,0.21428571428571427,0.6218867507492536,0.7099264384153976,0.665540543024403,2024-03-22 13:54:32.482645,0.462056919205137,0.46669831347027035,144,0,0.0,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,0.3082281600028042,Low Risk
962,POL1,POD2,0.23732984864390416,0.45358800758450357,0.7916666666666666,0.5,0.2396506665348483,0.5128259697817297,0.39213322249834237,2024-05-02 13:54:32.482645,0.1800869354650347,0.7731884009340139,103,0,0.0,False,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,0.5815504663143729,Medium Risk
963,POL1,POD1,0.5148337441010307,0.14774604213640902,0.8124999999999999,0.2857142857142857,0.4630935170698372,0.6175949998504278,0.35475020578092464,2024-08-06 13:54:32.482645,0.7665175491121841,0.44621830302084486,7,1,1.0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,0.8092972743703133,High Risk
