RouteID,POL,POD,High_Incidents,Medium_Incidents,Low_Incidents,No_Of_Transhipments,Average_Transit_Days,Distance,Crew_Experience_Level,Training_Programs,Navigational_Risks,Carbon_Emissions,Operational_Cost,Insurance_Premium,Total_Revenue,Regulatory_Compliance,Previous_Safety_Awards,Emergency_Response_Plans,Cargo_Type,Ship_Type,Average_Vessel_Age,RiskScore,Scaled_RiskScore,Risk_Category
923,PortB,PortY,5,1,41,5,39.67194263954265,2195.066718022083,13.054858773760362,regular,shallow waters,11059.28580100375,345077.649179367,57753.377209060534,1045081.0323964406,compliant,yes,in place,non-hazardous,container,12.529179988382003,17170.113844242507,25.384112276549942,Medium
924,PortC,PortZ,6,18,16,0,29.2004198858228,1735.572528149794,10.389814410524751,irregular,shallow waters,9946.421651113522,437552.4157124898,53083.76876975784,1009356.4078776381,non-compliant,yes,in place,hazardous,bulk carrier,14.76900634256607,28649.152884630228,40.769664328294084,Medium
925,PortB,PortX,0,0,46,3,34.68252058365244,2421.2497820301187,12.106000054597482,irregular,congested areas,13633.391851012075,617941.2613088387,38650.335830472424,927778.4163836337,non-compliant,no,in place,hazardous,container,15.99065105597992,52568.47756170751,72.82914365987673,High
926,PortB,PortX,0,6,30,1,21.45940302695935,1702.3869317668598,8.545800919648071,regular,shallow waters,10190.425461693567,435414.4200294538,66467.92108755313,1416263.4600065108,compliant,no,in place,hazardous,bulk carrier,10.645862652315447,17223.243846018457,25.45532332522371,Medium
927,PortA,PortX,7,16,7,2,43.18847443981951,1833.8914540593582,9.796728304541894,regular,congested areas,8963.265344744697,379026.7293712889,48218.31909703428,907783.1269285213,non-compliant,yes,not in place,hazardous,bulk carrier,13.464586909109187,24139.060411911327,34.72471036890304,Medium
928,PortB,PortY,1,2,14,2,34.46622314183564,1655.3445770212136,12.631263724376488,irregular,congested areas,10247.679986142983,566754.3311305814,41667.67194515236,1037499.9779295402,non-compliant,yes,not in place,hazardous,container,11.652439306585508,42487.9411465179,59.3180285587155,High
929,PortB,PortZ,9,19,30,0,28.722798929223956,2076.823963599806,9.7103182465284,irregular,shallow waters,8922.061665772035,707353.2246040845,52325.861323433244,961138.8877169095,non-compliant,no,in place,non-hazardous,bulk carrier,4.3400756487016485,62299.14201400024,85.87131939445368,Critical
930,PortC,PortY,8,19,29,1,28.46917071072245,2410.5888866291384,12.246106395052927,regular,congested areas,10747.293361189388,419135.48431374616,51752.39171548709,1392623.6070322085,compliant,yes,in place,non-hazardous,container,10.227467559875086,15172.914201185433,22.70723148906709,Low
931,PortC,PortY,6,2,45,1,33.67299064151498,1700.2981302320431,10.77453460086906,regular,congested areas,12641.37456399501,622402.5798142836,24972.49616762069,602066.5378745715,compliant,yes,not in place,non-hazardous,container,14.065236775089799,61472.38017183187,84.76319637890136,Critical
932,PortC,PortX,5,2,19,0,33.38590843362523,1381.8670887772732,7.920741843162162,regular,clear,9983.991935021482,406682.5033435462,49690.54625146109,938018.0069391198,compliant,no,not in place,hazardous,container,10.075087310220555,26745.567445929395,38.21825625754632,Medium
933,PortC,PortY,0,16,38,1,30.912646401987192,2327.290002355826,9.967365575307955,irregular,shallow waters,10180.279320146656,488753.22188929864,51205.39025469707,1122851.097618813,non-compliant,no,not in place,hazardous,container,10.120462489137516,31443.272309632564,44.51467030840362,Medium
934,PortC,PortY,0,6,11,3,30.05439379101115,2466.140150326304,11.962767984550066,regular,clear,11595.662389058574,493086.70602988533,46212.5882595585,955522.3544344218,compliant,yes,not in place,hazardous,container,15.910994106186436,36918.8306837063,51.85365470250404,High
935,PortC,PortX,1,13,48,0,32.80533542012958,1401.47586007558,11.33883238237377,irregular,congested areas,12374.480048216261,421801.8259918034,36785.45139018817,739133.4763639121,compliant,no,not in place,non-hazardous,container,12.80559444385473,34047.65512426583,48.00536906953046,Medium
936,PortB,PortY,5,16,16,3,21.291482234599115,2138.016302433933,9.919494203158344,irregular,congested areas,9094.729469568352,587539.5311548138,37080.05391661132,1035319.4067811458,compliant,no,in place,hazardous,container,13.759375761986728,44596.3957060258,62.14402621060173,High
937,PortC,PortX,5,17,41,1,28.143626436928734,2067.9516056345865,6.216571222057,regular,clear,10344.67201240726,346027.90894758946,55140.65430818979,675735.2921069225,non-compliant,no,in place,non-hazardous,bulk carrier,3.876382897742019,27994.65118477754,39.892424523149344,Medium
938,PortC,PortX,1,12,29,0,21.76568070853577,1763.7574085336737,6.408017037180567,regular,clear,11604.524614893498,519504.7610159079,57616.00982940194,1134046.968118352,compliant,no,in place,non-hazardous,container,14.241600053377622,35416.742852870506,49.84038073189518,Medium
939,PortA,PortX,0,19,28,1,33.02296172351252,1581.69329999923,6.833388820745768,irregular,clear,10659.904512154075,607416.4578192928,45519.905051027694,917347.4162146604,compliant,no,in place,non-hazardous,bulk carrier,6.457788922863929,51330.755872606984,71.17020414357856,High
940,PortB,PortX,9,19,18,0,26.6209301448334,2297.525103633967,8.979115586466898,regular,congested areas,6275.821128462736,579216.3469244204,53823.17732042755,883705.6083404446,non-compliant,yes,not in place,hazardous,bulk carrier,11.87739441296643,48881.21793714004,67.88704661826226,High
941,PortB,PortY,4,17,45,1,22.142109606604112,2053.7211594371583,9.245764252613105,irregular,shallow waters,11965.453919822843,549121.5060785657,45420.81744906154,1209231.2330446756,compliant,yes,not in place,non-hazardous,bulk carrier,6.683983402761851,35951.25020073291,50.5567900579409,High
942,PortB,PortX,4,3,10,3,26.031067379905153,2076.3279372280163,7.049177197811954,regular,congested areas,11045.76262942747,658529.9393201338,41467.609972568665,799355.1597796463,non-compliant,no,in place,non-hazardous,container,16.664627237246417,60894.1517266913,83.98818691955476,Critical
943,PortC,PortX,1,0,33,6,30.746781007328927,1813.4691941500396,12.045025587392033,regular,clear,11187.897480413614,478038.2632919315,52144.96886088656,691506.6887566494,non-compliant,no,in place,non-hazardous,container,21.1480395855614,43236.965756296035,60.321959034187564,High
944,PortC,PortY,5,17,49,3,28.97385808722095,1759.4272386650127,7.472461845558915,regular,shallow waters,7615.698544693279,347527.3851383276,38509.04997746481,817903.4821135048,compliant,no,not in place,hazardous,bulk carrier,11.26212417801403,22041.434831082923,31.91322698206587,Medium
945,PortC,PortY,8,0,6,1,24.134217204836133,1263.507937617816,7.258881915865981,regular,clear,10304.779869404345,513520.68855719536,68937.84089832049,1409400.1313546961,compliant,yes,in place,non-hazardous,container,11.21555212320411,26899.08662161326,38.42402063034047,Medium
946,PortA,PortZ,1,12,43,0,21.47565699134692,1931.5915910645363,10.176471507771897,irregular,congested areas,11686.690466809257,487423.7689445309,35624.86287168628,799262.4835059135,compliant,yes,in place,hazardous,bulk carrier,17.153748328484113,40021.90928034338,56.01276393640734,High
947,PortC,PortY,9,19,33,2,30.36966393515251,2431.647913836267,11.947810239986456,irregular,shallow waters,8238.838790193595,288417.94289601385,52838.273642292625,1073104.6738752357,non-compliant,yes,not in place,hazardous,bulk carrier,14.859435166940678,8659.899848516487,13.977727130367734,Low
948,PortA,PortY,1,19,19,3,27.096159466247695,1732.9236739854039,14.109709239626333,irregular,shallow waters,8758.910900311233,387489.87394916127,51502.39332559649,1168670.6567829412,compliant,yes,not in place,non-hazardous,bulk carrier,11.643586299262736,17504.194212242663,25.831885898823348,Medium
949,PortB,PortZ,2,9,49,3,28.709596450679747,1543.2755917199781,11.165090109006355,regular,congested areas,11720.958242135192,374737.3963683046,50614.75680722367,812050.01307366,compliant,no,not in place,non-hazardous,container,13.841049428873413,27153.169617909494,38.764572409215404,Medium
950,PortC,PortY,6,10,37,5,29.2015740625585,2130.6993699371005,13.159659437447239,irregular,clear,8665.794750458677,418546.7074487151,64833.933960234295,812309.1002945694,compliant,no,in place,hazardous,bulk carrier,22.149067323583346,33005.76615746952,46.60890749514408,Medium
951,PortA,PortY,5,8,23,2,32.150328435876595,2186.0239995339007,7.575886696546876,irregular,clear,9582.98224490892,464882.5735901307,23137.887324540934,1036031.7269907192,non-compliant,yes,not in place,non-hazardous,container,8.640647977374497,28921.637359619803,41.13487992330113,Medium
952,PortA,PortY,7,8,9,1,34.23473250884956,1824.2282117956472,14.319478521321999,irregular,clear,7930.76268178551,468712.60387956083,54117.32105488908,1045064.4434801815,non-compliant,yes,not in place,hazardous,bulk carrier,9.0705700358104,31011.647381004484,43.936156045766054,Medium
953,PortC,PortY,7,4,31,6,30.732546004792216,1895.3706605901075,6.277031098889023,regular,congested areas,13639.877134638333,422119.5271396611,47266.22502622299,1269523.4171604617,non-compliant,no,in place,hazardous,container,15.973291387595946,19335.327161138714,28.286184660224922,Medium
954,PortB,PortZ,5,0,14,0,28.39768725120178,2079.1709351656277,8.992321492224638,irregular,clear,11041.245530337117,374606.1458766328,55839.75795513873,846153.7151169262,compliant,no,not in place,hazardous,bulk carrier,22.56217192264424,26496.704102176467,37.884700468110445,Medium
955,PortB,PortY,9,16,36,5,30.123817690479015,1953.335159411202,11.12130503915755,regular,shallow waters,9489.210046587667,537745.1708759076,50546.82275818259,924549.2975795142,compliant,no,in place,non-hazardous,container,12.886079769442029,42994.30313362241,59.99671417710311,High
956,PortB,PortY,2,1,19,1,28.30381516370189,2300.0388007261945,6.7895659686081125,regular,clear,9115.249618935593,511657.1861222681,49249.79620253532,1567679.2711328254,non-compliant,no,in place,hazardous,bulk carrier,3.4521938751545616,20472.762089016236,29.8107081178732,Medium
957,PortA,PortZ,2,12,2,4,21.787233231834392,2731.172772777266,8.145899816149333,irregular,clear,7543.2707537052265,514667.1498657041,37926.85334278285,641474.9535129443,compliant,no,in place,hazardous,container,13.95191032048668,47564.03721227899,66.12160679942362,High
958,PortA,PortX,0,8,36,6,35.45973085644788,1487.2509334428632,7.828154941420731,regular,shallow waters,9779.799817543848,677901.121933423,43268.624995894425,600462.3713028812,compliant,yes,in place,non-hazardous,container,9.375257284114836,68926.77449047142,94.75444838180253,Critical
959,PortA,PortZ,6,3,39,3,34.51719431243902,2368.926539167394,9.379557985500531,irregular,shallow waters,11330.116162380093,516287.40535397857,81315.09881952745,723391.8048774882,non-compliant,no,not in place,non-hazardous,container,14.380809399529626,49230.29900332114,68.35492593247237,High
960,PortA,PortX,4,4,7,4,39.94166996790298,2031.5779103070001,12.843165713345348,irregular,clear,8380.371805446532,463334.22277195007,55931.02095942694,1220321.1015288339,non-compliant,yes,in place,hazardous,bulk carrier,5.203374144042337,25385.828056633247,36.395774333997075,Medium
961,PortB,PortZ,3,10,39,3,41.40249653238804,2416.4602816562483,10.033650132575621,irregular,shallow waters,10211.082242592764,489419.40075788286,60525.93174372046,912343.013531447,non-compliant,yes,not in place,hazardous,bulk carrier,4.621051085319907,38568.98477126059,54.06538440549905,High
962,PortC,PortZ,9,18,43,3,24.119899338736197,2217.306353379704,9.073872111531966,irregular,congested areas,9265.23645070196,509881.9221179584,46481.031763768435,912270.6544810811,compliant,no,not in place,hazardous,bulk carrier,10.515647090461812,39735.29025280868,55.62860355925032,High
963,PortA,PortY,3,2,22,4,28.323000398105858,2018.3469379807134,4.231351265643597,irregular,shallow waters,12760.231859150997,561579.3348211364,41443.90631423441,806955.4660115815,compliant,yes,not in place,non-hazardous,container,20.261249456408127,49360.75610319136,68.5297798112257,High
964,PortA,PortX,3,11,39,6,42.55769798435071,2228.0068827323103,10.933510409677158,regular,congested areas,8726.602472048939,495527.9573157359,57764.277744479856,1183683.6609144127,compliant,yes,not in place,hazardous,container,5.141914554783955,30611.661463330485,43.40004808980513,Medium
965,PortB,PortY,5,18,10,4,29.797246922088828,1881.7532686445606,11.580030817956358,irregular,shallow waters,11554.31174887366,305707.9099484214,30962.81730852249,726489.2487497961,non-compliant,no,not in place,hazardous,bulk carrier,10.398272430856212,20013.162939295322,29.194699528993134,Medium
966,PortC,PortX,7,18,45,1,31.221054512733758,1767.7095733685435,6.599960464379577,regular,congested areas,12788.045191886735,456325.18767507735,43492.61500621947,883699.6094010905,non-compliant,yes,in place,non-hazardous,bulk carrier,4.680980433771968,34534.20258615351,48.657496941400126,Medium
967,PortC,PortZ,7,12,7,5,22.394350241527103,2243.258934679505,9.866055280554956,irregular,congested areas,9245.738792444863,500149.31753634533,46454.24545262699,814871.5138608688,compliant,no,not in place,non-hazardous,container,13.449360983035653,41481.95703595766,57.96969087628443,High
968,PortB,PortZ,4,6,28,5,30.75144315788387,1746.7014653631488,10.386016380664094,irregular,clear,8822.845104699512,630420.1565651648,59449.89103368654,465545.44035974436,non-compliant,no,in place,hazardous,bulk carrier,13.107521776052113,68362.27343870305,93.99783798221344,Critical
969,PortB,PortX,5,14,29,4,39.65970187379544,2192.7117774924704,11.929203514607387,irregular,shallow waters,11845.404637049254,421410.43540536135,54137.127136213094,904352.2101949552,non-compliant,yes,in place,non-hazardous,container,4.880437642849496,30439.70076780895,43.169566233049345,Medium
970,PortC,PortY,3,6,9,1,36.43312905051764,2009.2242749262496,8.550463083509053,regular,shallow waters,6437.552171196316,336473.9139379371,45271.00271367391,988164.1778379112,compliant,no,in place,hazardous,container,18.438651332299816,15932.045154400372,23.724707669232092,Low
971,PortA,PortY,8,7,38,5,26.95007689240728,1301.1675046632272,8.249279277830405,regular,shallow waters,10861.189278205304,506437.7206560725,53689.73012102345,844895.6301242977,non-compliant,no,not in place,hazardous,container,2.3889685824921933,41970.68833702881,58.62474578510483,High
972,PortC,PortY,7,4,27,1,28.018418167157918,1827.6852648611182,9.087005403063277,regular,congested areas,6849.356414325036,586623.6921508713,46968.48161023324,946344.9949587035,compliant,yes,not in place,non-hazardous,bulk carrier,19.882264544170773,47370.4969941872,65.86220154005649,High
973,PortB,PortY,9,13,48,1,24.345498537528684,2100.4514585073866,12.568874105554768,regular,clear,12444.82333033266,460657.7058597604,60700.37758934324,951474.7788971768,non-compliant,no,not in place,hazardous,container,18.87234436715552,34323.65219824789,48.375292660951274,Medium
974,PortA,PortZ,9,3,35,3,25.74418429875147,1878.1998008274522,12.08769088434534,irregular,shallow waters,9495.80731108333,738304.9487037444,52361.56722077083,973394.8648071553,compliant,yes,not in place,hazardous,bulk carrier,13.528984592254979,65709.24150489816,90.44193397588681,Critical
975,PortA,PortZ,0,9,12,5,20.448940356067652,1235.9803664713445,9.957309395655173,irregular,clear,9818.44381851546,714749.8065989639,67364.42804766294,789190.3009366357,non-compliant,yes,in place,non-hazardous,container,16.480556587935432,69431.23218127016,95.43058163933212,Critical
