RouteID,POL_Code,POD_Code,Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,Carbon_Emissions,Cargo_Value,Route_Duration,Incident_Date,Average_Vessel_Age,Crew_Experience_Level,Days_Since_Incident,Recent_Incidents,Total_Recent_Incidents,Previous_Safety_Awards,Training_Programs,Cargo_Type,Navigational_Risks_clear,Regulatory_Compliance_compliant,Ship_Maintenance_Records_overdue,Insurance_Coverage_full,Ship_Type_bulk carrier,Emergency_Response_Plans_in place,RiskScore,RiskScore_Category
909,POL1,POD1,641,17,29,8,87.92055952693799,1392945.8324111474,29,34:35.9,8.685640376865969,15.290958234394697,39,0,0,TRUE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Container,FALSE,0.4482967894388691,Medium Risk
910,POL1,POD2,501,19,37,5,96.35057114848895,1681877.8407323482,15,34:35.9,10.448098499622697,9.326504709891065,21,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.5974363150556563,Medium Risk
911,POL3,POD1,514,13,33,8,75.62452075936633,1360523.9272762786,29,34:35.9,13.445445154111624,5.724640792511554,117,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Container,TRUE,0.43155476347230903,Medium Risk
912,POL3,POD2,351,11,49,5,84.90606074579811,1480265.2713292886,21,34:35.9,15.904552565100756,12.447081843688885,149,0,0,FALSE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.49337103005228466,Medium Risk
913,POL1,POD1,966,18,9,6,130.26044350975909,1581064.6362954904,38,34:35.9,3.661820400339387,8.553690339217951,309,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.5454025311248614,Medium Risk
914,POL1,POD2,442,13,22,6,114.91984510899259,1523121.8204720682,32,34:35.9,11.510476930794665,12.02511996496734,103,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.5154937297423554,Medium Risk
915,POL3,POD2,946,17,25,6,108.02672550723355,1340346.3901983807,32,34:35.9,18.09604490431683,13.418763717539587,212,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Container,FALSE,0.4211558276121682,Medium Risk
916,POL3,POD3,664,8,17,5,63.89513866111397,1406480.1690554142,35,34:35.9,18.555778360280655,8.770211136059778,241,0,0,FALSE,Regular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Partial,Container,TRUE,0.4552576353975882,Medium Risk
917,POL3,POD2,445,17,22,6,111.83125005209882,1165378.2497931165,18,34:35.9,8.037430311548267,6.923541513572207,332,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Overdue,Full,Bulk Carrier,FALSE,0.3308414601972278,Medium Risk
918,POL1,POD3,730,16,11,5,123.9353054484404,830937.0429560218,15,34:35.9,-0.668686529,10.43333225160109,207,0,0,TRUE,Irregular,Non-Hazardous,Congested Areas,Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.15821622245643943,Low Risk
919,POL2,POD1,686,11,33,4,83.58986527083984,1646645.7247619322,32,34:35.9,8.754477693708584,6.800369693496274,235,0,0,FALSE,Irregular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Container,FALSE,0.579235699,Medium Risk
920,POL3,POD1,951,9,9,2,114.18313896656464,1322233.548,16,34:35.9,10.304211904206303,12.529746279580923,60,0,0,FALSE,Regular,Hazardous,Shallow Waters,Non-Compliant,Overdue,Full,Container,TRUE,0.41179123157897546,Medium Risk
921,POL2,POD1,587,5,38,7,72.50884866292733,1164787.3875723043,24,34:35.9,11.145785827569563,15.28270705515908,67,0,0,FALSE,Irregular,Hazardous,Shallow Waters,Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.33052250237063313,Medium Risk
922,POL2,POD1,375,16,7,6,116.41211136948202,997811.4457987389,25,34:35.9,6.593573427196263,10.633597990669607,332,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Container,TRUE,0.24434587011196116,Low Risk
923,POL1,POD1,646,11,27,4,84.73820002727622,1183428.321338065,34,34:35.9,13.33463685087055,7.658871556879124,5,1,1,TRUE,Irregular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Container,FALSE,0.3401438434707616,Medium Risk
924,POL1,POD3,553,11,43,8,82.06067469545128,1199257.6565594163,36,34:35.9,13.875497649929848,8.917504867317218,166,0,0,FALSE,Regular,Hazardous,Shallow Waters,Non-Compliant,Overdue,Full,Bulk Carrier,FALSE,0.34832543062412497,Medium Risk
925,POL2,POD1,224,8,28,6,90.30706134980912,965331.0984244039,15,34:35.9,12.433144714002207,8.921750625228338,111,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Overdue,Partial,Container,TRUE,0.22757556709475849,Low Risk
926,POL1,POD2,922,9,46,2,55.479058058529944,1023365.9625052782,11,34:35.9,11.553480776618972,8.712162376431358,152,0,0,FALSE,Irregular,Non-Hazardous,Clear,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.25751765786887254,Low Risk
927,POL3,POD3,337,13,26,9,86.57341431522208,2058213.3630892322,31,34:35.9,8.671712996,9.461899107495558,255,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.7916730374593103,High Risk
928,POL3,POD2,528,11,21,9,75.77193332658209,1540537.8054487428,28,34:35.9,9.438362310204198,9.124323129,355,0,0,TRUE,Irregular,Hazardous,Clear,Non-Compliant,Overdue,Partial,Container,FALSE,0.5244638934929308,Medium Risk
929,POL2,POD3,399,5,21,2,105.1810261137187,1639358.2166350237,16,34:35.9,16.242497800625962,9.950949846456984,31,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Compliant,Overdue,Full,Bulk Carrier,TRUE,0.5754767565245773,Medium Risk
930,POL2,POD2,676,5,14,5,136.79674680203544,1651361.670189708,29,34:35.9,11.156146642743105,14.008971189007694,339,0,0,FALSE,Irregular,Hazardous,Congested Areas,Compliant,Overdue,Full,Container,FALSE,0.5816881825476192,Medium Risk
931,POL3,POD3,497,8,35,6,89.44853780978917,1189487.254605878,19,34:35.9,18.789617211470507,10.497947945662904,115,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Container,FALSE,0.343279629,Medium Risk
932,POL3,POD1,987,16,5,9,99.41802666220516,1613265.3632351267,22,34:35.9,7.716890105642986,6.395814353,16,0,0,FALSE,Irregular,Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Container,TRUE,0.5620073781589711,Medium Risk
933,POL2,POD3,926,10,49,5,103.51088840619028,1628322.2491183926,30,34:35.9,15.783824951013191,10.496505969366021,203,0,0,TRUE,Regular,Non-Hazardous,Clear,Non-Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.5698000458921619,Medium Risk
934,POL3,POD3,523,18,15,2,102.99772216158813,1201262.2844148688,21,34:35.9,7.292611783172091,13.687692635645767,104,0,0,FALSE,Irregular,Hazardous,Clear,Compliant,Overdue,None,Container,TRUE,0.3493526589788243,Medium Risk
935,POL1,POD2,327,12,25,8,90.22459365988534,1084388.3526058835,37,34:35.9,15.331882494128974,10.366315283006891,253,0,0,FALSE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.28903059140528253,Low Risk
936,POL1,POD3,831,16,2,1,107.51058144014573,1731472.4040951056,34,34:35.9,15.44532478383827,9.219074044,24,0,0,FALSE,Regular,Hazardous,Clear,Compliant,Up-To-Date,Full,Container,TRUE,0.6230169955559687,Medium Risk
937,POL2,POD3,927,5,40,6,78.23564657,1338449.9877202348,20,34:35.9,14.914434988547534,10.266966276204432,240,0,0,FALSE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.42016178708047297,Medium Risk
938,POL1,POD1,435,14,44,4,120.51783947815291,1036778.7989695753,34,34:35.9,12.794291474333692,12.818394514755788,107,0,1,TRUE,Irregular,Non-Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Container,TRUE,0.26447956857504723,Low Risk
939,POL2,POD2,224,14,14,3,99.95161568100939,1753393.3025198078,25,34:35.9,14.309110114746298,3.615071291,83,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Overdue,Partial,Container,FALSE,0.6343341729622795,Medium Risk
940,POL1,POD3,796,19,37,7,98.29268598179759,1487116.1866754107,10,34:35.9,11.338597161853702,9.345985493650941,302,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Full,Container,TRUE,0.49691157232298183,Medium Risk
941,POL1,POD2,875,16,34,3,130.89492826095565,1147161.2699178117,38,34:35.9,13.18229128556478,10.903540774123698,148,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.32145346813075776,Low Risk
942,POL2,POD3,630,16,13,7,90.92914871,1847874.0506505996,23,34:35.9,9.198024095336368,12.777329503887453,40,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Container,TRUE,0.6831010514015338,High Risk
943,POL3,POD3,744,13,17,7,125.25948461022517,1401086.6131905825,25,34:35.9,18.11916752228445,12.298579444576422,261,0,0,FALSE,Irregular,Hazardous,Clear,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.4525108465628027,Medium Risk
944,POL2,POD2,754,5,6,3,75.11865753133982,1958060.4830089186,17,34:35.9,18.70192276191207,7.395354443965385,115,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.7399539635336629,High Risk
945,POL2,POD1,237,6,34,1,103.83577380961849,2026340.4813567214,30,34:35.9,7.5501860614866345,9.515802411612835,22,0,0,FALSE,Irregular,Hazardous,Congested Areas,Compliant,Overdue,None,Container,FALSE,0.7752226133537672,High Risk
946,POL3,POD3,428,14,32,6,105.09546806583526,1801063.7915501355,12,34:35.9,22.20317863,13.84389482252008,30,0,0,FALSE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,None,Container,TRUE,0.658958175,Medium Risk
947,POL1,POD3,255,9,9,11,97.49462042450138,1502211.2295513127,13,34:35.9,15.806051588250519,9.505888637,227,0,1,TRUE,Regular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.5046892694890613,Medium Risk
948,POL2,POD3,747,19,34,3,81.48985342025182,885023.0217252567,12,34:35.9,17.01011826417286,5.481760804296156,39,0,0,TRUE,Regular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.18612564988113853,Low Risk
949,POL2,POD2,555,5,1,6,87.47698608,1464853.6812253736,12,34:35.9,17.031892711712178,17.110561667930988,337,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.485391741,Medium Risk
950,POL2,POD1,265,7,33,5,110.40210650411484,1517406.3453223747,20,34:35.9,16.728234688616322,8.401813698368402,66,0,0,TRUE,Irregular,Non-Hazardous,Clear,Compliant,Up-To-Date,None,Container,TRUE,0.5125427761700788,Medium Risk
951,POL1,POD3,549,9,32,7,141.43268020678602,1656872.9119307958,18,34:35.9,9.712672736187951,11.865689874597866,132,0,0,TRUE,Irregular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,Full,Container,FALSE,0.5845472032210045,Medium Risk
952,POL1,POD3,860,13,3,7,121.19373612685186,1661980.486814188,15,34:35.9,13.343765768829758,8.007561054,184,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Full,Container,TRUE,0.5871598316393734,Medium Risk
953,POL3,POD3,429,7,43,6,124.44044312082738,1479963.2336070125,29,34:35.9,16.347821414289978,14.524477361457048,148,0,0,FALSE,Regular,Non-Hazardous,Clear,Non-Compliant,Overdue,Full,Bulk Carrier,FALSE,0.4932323172662517,Medium Risk
954,POL2,POD2,555,19,28,4,88.86007629288672,1641857.7705913293,33,34:35.9,19.495038147836585,11.217953172287437,49,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Container,TRUE,0.5767720413313042,Medium Risk
955,POL3,POD2,554,7,17,5,129.80252390765094,656354.0531569555,12,34:35.9,14.067684950458531,8.622909014446716,317,0,0,TRUE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.068109067,Low Risk
956,POL3,POD2,291,16,24,3,86.48124485836028,1462045.7304129205,31,34:35.9,9.034337362541912,4.362208840642964,20,0,0,FALSE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.4839517644664706,Medium Risk
957,POL2,POD2,262,12,3,4,101.69721745669924,1906867.2839674128,33,34:35.9,13.300249278128057,11.211538068351869,349,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.7135470520760778,High Risk
958,POL2,POD1,262,11,8,2,123.51061741337016,1513384.3508401688,18,34:35.9,12.819217884908898,6.9625271164869345,207,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Bulk Carrier,FALSE,0.5104595474788037,Medium Risk
959,POL3,POD2,697,8,38,4,67.28168162081107,1832711.132,37,34:35.9,4.978946544467938,13.807553922836025,44,0,0,TRUE,Regular,Non-Hazardous,Clear,Non-Compliant,Overdue,Partial,Container,FALSE,0.6752678152063212,High Risk
960,POL1,POD2,451,15,46,7,69.61270733,1950697.9384432195,39,34:35.9,7.135584809999707,7.949982266917095,36,0,0,FALSE,Irregular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Container,TRUE,0.736177752,High Risk
961,POL3,POD3,790,7,21,2,89.31960497153077,1925252.3554732248,37,34:35.9,6.876047159229263,13.968694449736585,65,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.7230338910473957,High Risk
962,POL1,POD2,358,11,1,4,130.74951969200305,1690604.531703311,26,34:35.9,14.628823836706006,15.002603011895035,12,0,0,TRUE,Irregular,Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Bulk Carrier,TRUE,0.6019371876449382,Medium Risk
963,POL1,POD1,547,10,8,4,91.79033186,1344389.1583480735,22,34:35.9,8.161305629624358,16.92101816908252,320,0,0,FALSE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.42321854196321657,Medium Risk
964,POL3,POD1,251,9,26,5,144.36303877398365,1592353.9013642722,32,34:35.9,14.409113424520115,11.086231365669878,265,0,0,TRUE,Regular,Hazardous,Clear,Non-Compliant,Overdue,None,Container,TRUE,0.5512430759460228,Medium Risk
965,POL2,POD3,716,15,25,5,72.67974970083037,1751288.3986286311,23,34:35.9,7.152457400898432,8.865597611267242,318,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Compliant,Overdue,Full,Bulk Carrier,FALSE,0.6332411503160352,Medium Risk
966,POL3,POD1,908,8,2,12,74.83340851355793,1660567.675455071,20,34:35.9,11.348162291070276,11.546288536665779,98,0,0,FALSE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,Partial,Container,FALSE,0.5864096533101433,Medium Risk
967,POL3,POD2,945,16,36,5,117.17939271564896,1533330.162626797,27,34:35.9,18.116984839936876,9.899352762409416,303,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Overdue,Partial,Container,TRUE,0.5207733877838608,Medium Risk
968,POL1,POD2,459,8,31,4,94.28561191284683,1826655.3279686042,15,34:35.9,9.029289130746578,10.289223296310086,59,0,0,TRUE,Regular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.6721522916875862,High Risk
969,POL3,POD1,879,14,35,3,96.42775447,1246227.7114351771,24,34:35.9,14.063267096790067,8.360897545514648,181,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Overdue,Full,Container,FALSE,0.37256853371167586,Medium Risk
970,POL2,POD1,692,17,29,4,99.09783506032878,1712918.565347265,22,34:35.9,13.433083574142868,10.821474874477584,5,1,1,FALSE,Regular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.6134550066000484,Medium Risk
971,POL3,POD2,300,12,35,4,91.95084629,1358434.9289650612,13,34:35.9,12.026154292879403,10.298420674336846,42,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Full,Container,TRUE,0.43048163,Medium Risk
972,POL3,POD3,611,9,22,7,81.41653873,1702735.3825660378,19,34:35.9,17.109868746232625,9.506162274400031,261,0,0,TRUE,Regular,Non-Hazardous,Clear,Compliant,Overdue,None,Container,FALSE,0.6081844631838982,Medium Risk
973,POL1,POD2,853,9,24,7,107.56460073075894,1037474.1595755413,36,34:35.9,8.392378428028021,5.761124914378071,106,0,1,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Overdue,None,Bulk Carrier,TRUE,0.26481903160845305,Low Risk
974,POL2,POD3,500,10,18,4,92.18558126077058,1873942.303,26,34:35.9,13.794087538979426,12.865123826468233,163,0,0,FALSE,Regular,Hazardous,Clear,Compliant,Overdue,None,Bulk Carrier,TRUE,0.696554787,High Risk
975,POL2,POD3,456,14,6,6,87.38641845701801,1838947.718890181,21,34:35.9,10.198566360910833,8.121389935,7,1,1,FALSE,Regular,Non-Hazardous,Clear,Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.6784854977189037,High Risk
976,POL1,POD1,933,9,4,3,99.58695687556325,1443118.5983835165,21,34:35.9,16.55750712,12.169640701665333,36,0,0,FALSE,Irregular,Hazardous,Congested Areas,Compliant,Overdue,None,Bulk Carrier,FALSE,0.47417949198395976,Medium Risk
977,POL2,POD3,328,6,26,6,88.05884520515187,1242617.053421724,33,34:35.9,8.757608624036997,8.635252367,315,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,TRUE,0.37069254992049677,Medium Risk
978,POL2,POD2,456,6,22,1,86.53407352587175,1866934.7495507179,39,34:35.9,9.372245718575048,9.961427532000801,147,0,0,TRUE,Regular,Hazardous,Congested Areas,Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.6929301637815338,High Risk
979,POL3,POD2,296,15,7,8,123.01199178755186,1408021.945218332,23,34:35.9,19.40852000231521,6.260009814,98,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Overdue,Full,Bulk Carrier,FALSE,0.45608532156368264,Medium Risk
980,POL1,POD1,979,12,20,5,92.06767615853833,1698332.393273629,22,34:35.9,14.291393195114496,12.990796026209278,335,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Container,TRUE,0.6059154474551955,Medium Risk
981,POL2,POD3,229,14,23,5,129.7072437014317,1734568.737762974,27,34:35.9,13.780202678715225,12.542065963355292,304,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.6246417757963982,Medium Risk
982,POL1,POD2,589,5,24,5,87.59805220508018,1702532.6896065816,18,34:35.9,13.416397568626163,11.410393285218987,87,0,0,TRUE,Irregular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Partial,Container,FALSE,0.608080249,Medium Risk
983,POL3,POD3,269,5,22,6,141.3611859,1616808.489,30,34:35.9,9.315419614,0.026439601157807857,247,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Up-To-Date,None,Container,TRUE,0.5638563365146353,Medium Risk
984,POL2,POD2,897,18,13,4,107.22589282742295,835877.9925,27,34:35.9,8.240593423428562,11.333950870054066,179,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.16076171094412367,Low Risk
985,POL1,POD2,486,10,23,7,91.95930403351235,2160306.992102858,14,34:35.9,11.818007076372991,14.949906942688166,349,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,FALSE,0.8443684059160903,High Risk
986,POL2,POD2,986,17,11,3,94.89189404328991,1284882.9738920652,35,34:35.9,16.633798352052324,10.802786803400961,346,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Container,FALSE,0.3925102647623535,Medium Risk
987,POL1,POD2,818,12,15,6,111.90531117643839,1626013.493725871,27,34:35.9,17.21534895943424,9.538560791576542,327,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Container,FALSE,0.5685965686788079,Medium Risk
988,POL3,POD1,216,5,45,2,134.85459981403528,1570279.9060636554,31,34:35.9,10.042799741959648,7.787228120507989,86,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.5398469955971786,Medium Risk
989,POL3,POD1,537,10,42,5,91.27696551,1760046.0441317908,20,34:35.9,9.530205959863634,9.397133092153675,306,0,0,TRUE,Regular,Non-Hazardous,Clear,Compliant,Up-To-Date,Partial,Container,FALSE,0.6377774718631422,Medium Risk
990,POL2,POD3,403,18,6,6,126.30143327479382,1554196.2803772374,20,34:35.9,15.360978134606103,11.951525691733032,213,0,0,FALSE,Regular,Non-Hazardous,Clear,Compliant,Up-To-Date,Full,Container,TRUE,0.5315335929393195,Medium Risk
991,POL2,POD3,209,7,40,4,112.61665084196461,1505539.746119835,13,34:35.9,8.301317912550621,7.2319212157747135,229,0,0,FALSE,Irregular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.5064195464427605,Medium Risk
992,POL1,POD1,930,5,11,8,91.63034687868661,1559706.2897373699,11,34:35.9,11.049586994622807,5.485533201718371,29,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Container,TRUE,0.5343556390660057,Medium Risk
993,POL2,POD2,276,14,27,5,78.63577657037854,1723566.2634730753,19,34:35.9,18.43172336851579,11.433399094907653,342,0,0,FALSE,Regular,Non-Hazardous,Clear,Compliant,Overdue,None,Container,FALSE,0.6189389064172195,Medium Risk
994,POL3,POD3,904,12,27,5,151.65854752180468,1111141.1246088035,24,34:35.9,0.495871447,7.834345690921211,1,1,2,TRUE,Irregular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.30286533724310793,Low Risk
995,POL3,POD3,431,18,20,8,93.94200963,1753550.2801401531,16,34:35.9,9.464572388336975,13.779253886333596,125,0,1,TRUE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Container,FALSE,0.6344235335926338,Medium Risk
996,POL3,POD1,958,10,47,1,115.57787367011936,1891914.9313629088,24,34:35.9,8.677392733,10.710832985902076,50,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Overdue,Full,Bulk Carrier,TRUE,0.7058537588736257,High Risk
997,POL2,POD3,833,5,17,6,69.63862875446235,1265155.891005617,17,34:35.9,17.07669978581346,8.959178456668763,214,0,0,TRUE,Irregular,Non-Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Bulk Carrier,TRUE,0.3823143973203994,Medium Risk
998,POL1,POD1,632,19,2,5,88.59702219,1259226.0086157431,32,34:35.9,3.065770210686681,7.721215185328786,196,0,0,TRUE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.3792584823913825,Medium Risk
999,POL3,POD2,611,8,20,6,104.0836165659689,1553194.9384909424,35,34:35.9,14.787362885902315,9.048335684569484,268,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.5310072200389607,Medium Risk
